	stressed	pos	pros_repr	pros	file	vowel	nr_syll	start	end	nucl_dur	syll_dur	rms	int_peak	trajectory	f0_max	f0_mean	intersyllab	f0_meanST	f0_max_styl	spect_b1	spect_b2	spect_b3	nucl_dur_norm	syll_dur_norm	nucl_dur_vnorm	rms_norm	int_peak_norm	f0_max_norm	f0_mean_norm	f0_max_styl_norm	f0_meanST_norm	nucl_dur_left	nucl_dur_v_left	syll_dur_left	int_peak_left	rms_left	spect_b1_left	spect_b2_left	spect_b3_left	f0_max_left	f0_mean_left	f0_max_styl_left	f0_meanST_left	nucl_dur_right	nucl_dur_v_right	syll_dur_right	int_peak_right	rms_right	spect_b1_right	spect_b2_right	spect_b3_right	f0_max_right	f0_mean_right	f0_max_styl_right	f0_meanST_right
169	0	3	3	1	S4_LOC_4_2_interruptor_2	3`	4	0.7857823129251702	0.8107823129251702	0.025000000000000022	0.29	0.0041823943256633295	46.6	0.0	210.0	204.0	0.007	92.1	206.0	36.32261143380702	28.321545712181134	23.951783573000604	0.31250000000000006	1.5064935064935063	0.25049573787966206	-0.005005329545335891	-8.571602040473955	-4.0	-10.0	-8.0	-0.8000000000000114	-1.1875000000000002	-2.1667073839263695	0.6753246753246752	-10.799999999999997	-0.007098689482485075	-15.90785683758871	-16.00923179212954	-9.932789303826787	0.0	-2.0	0.0	-0.14000000000000057	-0.6875	-0.9725885398554751	0.5064935064935063	-7.549999999999997	-0.00500532954533589	-4.470724208225356	-5.657081534525233	-8.291111154702264	-12.25	-9.25	-7.0	-0.7475000000000023
170	1	0	0	1	S4_LOC_3_3_collander_1	Q	3	0.1909580498866213	0.2509580498866213	0.06	0.23	0.017550404448050807	59.9	0.0	236.0	226.0	0.0	93.92	226.0	55.66544830915045	51.46826684885753	36.37025633158195	1.6363636363636367	0.9324324324324325	1.249289700469406	0.006640375670384457	1.261338106463569	17.0	7.0	7.0	0.6200000000000045	0.6363636363636365	0.21081251309750249	-0.06756756756756754	5.666666666666664	0.006640375670384456	9.663029972026926	11.70519557244075	5.925315226125409	12.333333333333332	7.333333333333333	7.666666666666667	0.6133333333333345	0.6818181818181827	-0.28893046795261323	0.0	4.799999999999997	0.006909220570651867	10.951242012591521	11.763837685051193	3.9937503858741508	13.0	6.0	6.0	0.519999999999996
171	0	1	1	1	S4_LOC_3_3_collander_1	V	3	0.3809580498866213	0.4159580498866213	0.034999999999999976	0.23	0.01064118387739894	55.1	0.0	223.0	220.0	-0.4	93.4	220.0	44.71420629655893	39.70442916380634	32.3765059457078	0.954545454545454	0.9324324324324325	1.5382201684220191	-0.00026884490026740995	-3.5386618935364282	4.0	1.0	1.0	0.10000000000000853	-0.6818181818181827	0.28893046795261323	0.0	-4.799999999999997	-0.006909220570651867	-10.951242012591521	-11.763837685051193	-3.9937503858741508	-13.0	-6.0	-6.0	-0.519999999999996	0.5454545454545445	1.210298475197734	-0.20270270270270285	7.399999999999999	0.006102685869849635	7.0866058908977365	11.587911347219858	9.78844490662792	11.0	10.0	11.0	0.8000000000000114
172	0	2	2	1	S4_LOC_3_3_collander_1	3`	3	0.7459580498866215	0.7609580498866215	0.015000000000000013	0.28	0.004538498007549305	47.7	0.0	212.0	210.0	-0.82	92.6	209.0	37.62760040566119	28.11651781658648	22.58806103907988	0.4090909090909095	1.1351351351351353	0.32792169322428516	-0.006371530770117045	-10.938661893536427	-7.0	-9.0	-10.0	-0.7000000000000028	-0.5454545454545445	-1.210298475197734	0.20270270270270285	-7.399999999999999	-0.006102685869849635	-7.0866058908977365	-11.587911347219858	-9.78844490662792	-11.0	-10.0	-11.0	-0.8000000000000114	-0.5909090909090907	-0.7105554941476182	0.1351351351351353	-6.533333333333331	-0.006371530770117046	-8.374817931462331	-11.6465534598303	-7.856880066376661	-11.666666666666668	-8.666666666666666	-9.333333333333334	-0.7066666666666729
173	1	0	0	1	S2_LOC_4_4_dictionary_2	I	4	0.0976190476190476	0.1526190476190477	0.055000000000000104	0.13	0.0326205631881495	65.5	0.0	194.0	187.0	0.0	90.61	188.0	60.82952769978908	43.59904011227833	57.47184126892874	0.6984126984126988	0.7323943661971831	0.8369494825297543	0.01432537737154661	1.7473642251296226	6.0	-1.0	0.0	-0.09000000000000341	-0.3015873015873012	-0.10973567568961251	-0.2676056338028169	6.65	0.014325377371546611	9.728847078716143	1.5129108946518386	4.89818330527909	-0.5	-1.0	-3.25	-0.06750000000000256	0.5079365079365077	0.530003054363908	-0.45070422535211263	7.399999999999999	0.015101025245756915	8.184706640052724	2.6736196135530435	5.441201547923292	-9.0	-12.0	-11.0	-1.0300000000000011
174	0	1	1	1	S2_LOC_4_4_dictionary_2	V	4	0.3476190476190476	0.3626190476190477	0.015000000000000069	0.21	0.017519537942392586	58.1	0.0	203.0	199.0	1.0	91.64	199.0	52.64482105973636	40.92542049872529	52.03063972100545	0.1904761904761911	1.1830985915492958	0.3069464281658463	-0.0007756478742103057	-5.652635774870376	15.0	11.0	11.0	0.9399999999999977	-0.5079365079365077	-0.530003054363908	0.45070422535211263	-7.399999999999999	-0.015101025245756915	-8.184706640052724	-2.6736196135530435	-5.441201547923292	9.0	12.0	11.0	1.0300000000000011	-1.5238095238095226	-1.3710591427620524	0.0	0.7000000000000028	0.0033259568974030682	4.426780543747263	-7.13073989521213	-1.9214496938851795	23.0	22.0	22.0	1.9599999999999937
175	0	2	2	1	S2_LOC_4_4_dictionary_2	E	4	0.4426190476190476	0.5776190476190477	0.13500000000000012	0.21	0.014193581044989518	57.4	0.0	180.0	177.0	-1.94	89.68	177.0	48.218040515989095	48.05616039393742	53.95208941489063	1.7142857142857137	1.1830985915492958	1.6780055709278987	-0.004101604771613374	-6.352635774870379	-8.0	-11.0	-11.0	-1.019999999999996	1.5238095238095226	1.3710591427620524	0.0	-0.7000000000000028	-0.0033259568974030682	-4.426780543747263	7.13073989521213	1.9214496938851795	-23.0	-22.0	-22.0	-1.9599999999999937	0.31746031746031744	0.7131664196739306	0.2816901408450704	3.0	0.005346519954109561	5.507707307211881	12.292264528372492	7.112027965116823	-21.0	-12.0	-24.0	-1.0999999999999943
176	0	3	3	1	S2_LOC_4_4_dictionary_2	i:	4	0.6226190476190476	0.7326190476190477	0.1100000000000001	0.16	0.008847061090879956	54.4	1.71	201.0	189.0	0.51	90.78	201.0	42.710333208777215	35.763895865564926	46.840061449773806	1.3968253968253963	0.9014084507042254	0.9648391512539681	-0.009448124725722935	-9.352635774870379	13.0	1.0	13.0	0.0799999999999983	-0.31746031746031744	-0.7131664196739306	-0.2816901408450704	-3.0	-0.005346519954109561	-5.507707307211881	-12.292264528372492	-7.112027965116823	21.0	12.0	24.0	1.0999999999999943	0.3968253968253963	0.0181539930346013	-0.09859154929577463	-4.450000000000001	-0.009448124725722934	-8.390347412295725	-6.322233352061566	-5.733596513875845	6.5	1.0	9.75	0.10249999999999915
177	0	0	0	1	S1_LOC_2_1_cocoon_1	V	2	0.1220861678004534	0.1620861678004535	0.04000000000000012	0.13	0.012135760377532036	57.2	0.0	216.0	199.0	0.0	91.66	198.0	47.68467692160975	41.677990921659934	31.638393748186743	0.42105263157894807	0.5306122448979592	0.6785131569981854	-0.002261502379050987	2.669630428316836	4.0	-13.0	-14.0	-1.0400000000000063	-0.578947368421052	-0.38128951618960893	-0.4693877551020408	-1.6999999999999993	-0.002261502379050987	1.3918262994175024	0.9271066840631264	4.121670025113943	-17.0	-14.5	-19.0	-1.1799999999999997	-1.157894736842104	-0.762579032379218	-0.9387755102040817	-3.3999999999999986	-0.004523004758101974	2.7836525988349976	1.8542133681262527	8.24334005022789	-34.0	-29.0	-38.0	-2.3599999999999994
178	1	1	1	1	S1_LOC_2_1_cocoon_1	u:	2	0.2820861678004535	0.4320861678004536	0.15000000000000013	0.36	0.01665876513563401	60.6	3.64	250.0	228.0	3.05	94.02	236.0	44.90102432277475	39.82377755353368	23.395053697958854	1.578947368421052	1.469387755102041	1.4410921893774034	0.002261502379050987	6.0696304283168345	38.0	16.0	24.0	1.3199999999999932	1.157894736842104	0.762579032379218	0.9387755102040817	3.3999999999999986	0.004523004758101974	-2.7836525988349976	-1.8542133681262527	-8.24334005022789	34.0	29.0	38.0	2.3599999999999994	0.578947368421052	0.38128951618960905	0.4693877551020409	1.6999999999999993	0.002261502379050987	-1.3918262994174952	-0.9271066840631264	-4.121670025113946	17.0	14.5	19.0	1.1799999999999997
179	1	0	0	1	S2_LOC_3_3_marmalade_1	Q	3	0.1127891156462585	0.2227891156462586	0.11000000000000011	0.16	0.0430144511324735	67.4	0.0	202.0	190.0	0.0	90.84	190.0	59.98419157286533	64.76750092292231	54.40356835810579	2.0000000000000004	0.7272727272727273	1.5269096339070518	0.01596412347844939	0.8704157452599475	10.0	-2.0	-2.0	-0.1599999999999966	1.0000000000000002	0.6163558764277288	-0.2727272727272727	5.000000000000004	0.015964123478449388	3.83662321432881	7.586789902922661	4.357796767100517	4.666666666666667	1.3333333333333335	1.6666666666666665	0.09333333333333371	1.454545454545455	0.6479266805230405	0.2272727272727273	6.1000000000000085	0.021503593408118242	4.41254102355515	9.35590666438415	8.457649906742539	11.0	1.0	2.0	0.04999999999999716
180	0	1	1	1	S2_LOC_3_3_marmalade_1	V	3	0.3027891156462585	0.3327891156462585	0.030000000000000027	0.11	0.021510857724355258	61.3	0.0	191.0	189.0	-0.11	90.79	188.0	55.57165054931018	55.41159425853816	45.94591845136325	0.5454545454545454	0.5	0.8789829533840113	-0.005539469929668851	-5.229584254740061	-1.0	-3.0	-4.0	-0.20999999999999375	-1.454545454545455	-0.6479266805230405	-0.2272727272727273	-6.1000000000000085	-0.021503593408118242	-4.41254102355515	-9.35590666438415	-8.457649906742539	-11.0	-1.0	-2.0	-0.04999999999999716	0.09090909090909088	0.5532142682371052	-1.2727272727272727	2.799999999999997	0.004885183619111683	2.6847875958761307	4.048556379999681	-3.841909512183541	-8.0	2.0	1.0	0.18000000000000682
181	0	2	2	1	S2_LOC_3_3_marmalade_1	eI	3	0.4427891156462585	0.4677891156462585	0.025000000000000022	0.39	0.016625674105243574	58.5	0.0	199.0	187.0	-0.05	90.61	187.0	52.88686295343405	51.36303787853848	49.78782796354679	0.45454545454545453	1.7727272727272727	0.32576868514690616	-0.010424653548780534	-8.029584254740058	7.0	-5.0	-5.0	-0.39000000000000057	-0.09090909090909088	-0.5532142682371052	1.2727272727272727	-2.799999999999997	-0.004885183619111683	-2.6847875958761307	-4.048556379999681	3.841909512183541	8.0	-2.0	-1.0	-0.18000000000000682	-0.5454545454545456	-0.5847850723324168	0.7727272727272727	-3.9000000000000012	-0.010424653548780536	-3.2607054051024704	-5.817673141461171	-0.25794362745848076	1.666666666666667	-1.6666666666666665	-1.3333333333333335	-0.13666666666667027
182	1	-1	-1	0	S6_LOC_4_4_helicopter_1	E	4	0.16	0.21	0.04999999999999999	0.15999999999999998	0.046530189340047566	68.46047748160622	0.0	103.18025538196787	102.69997131259946	0.0	80.18738210280958	0.0	65.5003618248798	61.625615531985396	49.74149967327765	0.8333333333333328	0.7380924922154306	0.8156971525343949	0.025296106885257227	1.5799821536960934	25.180255381967868	24.69997131259946	-78.0	4.687382102809579	-0.16666666666666718	-0.05811364977147149	-0.2619075077845694	7.646822185079811	0.025296106885257227	12.769234477016468	10.198193916387446	10.741807702998074	63.1351915364759	63.52497848444959	-13.25	42.83803657710719	0.3333333333333326	0.21651740935968444	0.138392342290393	8.463484818627435	0.03196949735677079	23.94178951992383	15.640543861844122	4.253570196854824	103.18025538196787	102.69997131259946	0.0	80.18738210280958
183	0	-1	-1	0	S6_LOC_4_4_helicopter_1	I	4	0.31	0.34	0.030000000000000027	0.13000000000000003	0.014560691983276773	59.99699266297878	0.0	0.0	0.0	0.0	0.0	0.0	41.55857230495597	45.985071670141274	45.48792947642283	0.5000000000000002	0.5997001499250376	0.5991797431747105	-0.006673390471513566	-6.883502664931342	-78.0	-78.0	-78.0	-75.5	-0.3333333333333326	-0.21651740935968444	-0.138392342290393	-8.463484818627435	-0.03196949735677079	-23.94178951992383	-15.640543861844122	-4.253570196854824	-103.18025538196787	-102.69997131259946	0.0	-80.18738210280958	-0.9999999999999996	-0.5460024822555779	-0.8303540537423593	0.19984162145815532	-0.00037273459465087325	-13.277497410144633	-7.167009648224088	11.123463215200204	0.0	0.0	0.0	0.0
184	0	-1	-1	0	S6_LOC_4_4_helicopter_1	Q	4	0.46	0.55	0.09000000000000002	0.31	0.014933426577927646	59.79715104152063	0.0	0.0	0.0	0.0	0.0	0.0	54.83606971510061	53.15208131836536	34.364466261222624	1.4999999999999998	1.4300542036673969	1.1451822254302884	-0.006300655876862692	-7.083344286389497	-78.0	-78.0	-78.0	-75.5	0.9999999999999996	0.5460024822555779	0.8303540537423593	-0.19984162145815532	0.00037273459465087325	13.277497410144633	7.167009648224088	-11.123463215200204	0.0	0.0	0.0	0.0	0.3333333333333326	0.20999813734621642	0.19790104947526221	4.797151041520628	0.006021404660018274	5.806564168583655	8.20516337646562	7.959593791027405	-57.0	-54.0	-53.0	-69.21
185	0	1	1	0	S6_LOC_4_4_helicopter_1	3`	4	0.7710487528344672	0.8410487528344672	0.07000000000000006	0.2671	0.008912021917909373	55.0	0.0	57.0	54.0	-11.17	69.21	53.0	49.02950554651695	44.94691794189974	26.40487247019522	1.1666666666666672	1.2321531541921347	0.9351840880840719	-0.012322060536880966	-11.880495327910126	-21.0	-24.0	-25.0	-6.290000000000006	-0.3333333333333326	-0.20999813734621642	-0.19790104947526221	-4.797151041520628	-0.006021404660018274	-5.806564168583655	-8.20516337646562	-7.959593791027405	57.0	54.0	53.0	69.21	0.16666666666666718	0.061373285778205555	0.23215315419213467	-5.813655296526408	-0.012322060536880966	-3.701621801346384	-6.480503673698209	-12.594819500084359	16.954936154508033	14.825007171850132	39.75	31.860654474297604
186	0	-1	-1	0	S5_LOC_4_3_accordion_2	V	4	0.07	0.12	0.04999999999999999	0.04999999999999999	0.0038023122407163995	48.798451110070545	0.0	55.77699003575684	55.609073373535345	0.0	69.56694381475718	0.0	36.56800436041296	33.393471135140075	18.578169155426384	0.8888888888888885	0.3605149595682472	1.4324166647739438	-0.004086202102170959	5.493448667033206	-24.22300996424316	-24.390926626464655	-80.0	-6.233056185242816	-0.11111111111111138	0.3098110766531974	-0.639485040431753	-2.203117606307364	-0.004086202102170958	-1.5328111760722436	4.230308499861145	-5.236283055935495	-26.997252090538087	-25.204176340081666	-25.5	10.00811102257624	-0.08888888888888902	0.3390403673656328	-1.5141628301866388	-12.001548889929452	-0.016605146588115426	-17.939689399761733	-6.001557351490135	-16.780965854928095	-54.22300996424316	-47.390926626464655	-102.0	-10.743056185242821
187	1	1	1	0	S5_LOC_4_3_accordion_2	O:	4	0.2523809523809523	0.3073809523809523	0.05499999999999999	0.26	0.020407458828831826	60.8	0.0	110.0	103.0	10.85	80.31	102.0	54.50769376017469	39.39502848663021	35.35913501035448	0.9777777777777775	1.874677789754886	1.093376297408311	0.012518944485944468	17.49499755696266	30.0	23.0	22.0	4.510000000000005	0.08888888888888902	-0.3390403673656328	1.5141628301866388	12.001548889929452	0.016605146588115426	17.939689399761733	6.001557351490135	16.780965854928095	54.22300996424316	47.390926626464655	102.0	10.743056185242821	-0.6222222222222226	-0.011803094028052907	0.7931329110501439	9.780083197637879	0.015613056964107662	23.285788961164368	14.040347154289513	10.453682242424769	-55.319978469422864	-61.643925480932694	102.0	-8.048387353966575
188	0	-1	-1	0	S5_LOC_4_3_accordion_2	i:	4	0.44	0.53	0.09000000000000002	0.15000000000000002	0.004794401864724165	51.01991680236212	0.0	165.31997846942286	164.6439254809327	0.0	88.35838735396658	0.0	31.22190479901032	25.354681332340697	24.90545276792971	1.6	1.0815448787047421	1.105179391436364	-0.0030941124781631935	7.71491435932478	85.31997846942286	84.6439254809327	-80.0	12.55838735396658	0.6222222222222226	0.011803094028052907	-0.7931329110501439	-9.780083197637879	-0.015613056964107662	-23.285788961164368	-14.040347154289513	-10.453682242424769	55.319978469422864	61.643925480932694	-102.0	8.048387353966575	1.0666666666666664	0.24572939257199655	0.398282506732617	7.632009849283143	0.002244517427447125	1.1162455726674985	6.84521174533597	8.490400856192771	165.31997846942286	164.6439254809327	0.0	88.35838735396658
189	0	-1	-1	0	S5_LOC_4_3_accordion_2	V	4	0.53	0.56	0.030000000000000027	0.09476200000000001	0.00254988443727704	43.387906953078975	0.0	0.0	0.0	0.0	0.0	0.0	30.105659226342823	18.509469587004727	16.41505191173694	0.5333333333333338	0.6832623719721251	0.8594499988643673	-0.005338629905610319	0.08290451004163657	-80.0	-80.0	-80.0	-75.8	-1.0666666666666664	-0.24572939257199655	-0.398282506732617	-7.632009849283143	-0.002244517427447125	-1.1162455726674985	-6.84521174533597	-8.490400856192771	-165.31997846942286	-164.6439254809327	0.0	-88.35838735396658	-0.4666666666666661	-0.26315558925637905	-0.3167376280278751	-7.613661763298934	-0.005338629905610318	-7.995156310142377	-10.653693048274203	-7.39940029962494	-82.77424212629492	-80.81324971361701	-25.5	-59.55883279218094
190	0	0	0	1	S5_LOC_2_1_champagne_2	{	2	0.17718820861678	0.2421882086167801	0.06500000000000009	0.3	0.012492488083587256	57.2	0.0	100.0	96.0	0.0	79.03	94.0	44.63452744505567	47.228954234813436	44.06571428512679	1.0833333333333341	0.8695652173913044	0.9680222152804236	0.003242656422264345	1.576827850319475	8.0	4.0	2.0	0.730000000000004	0.08333333333333415	0.155527683450415	-0.13043478260869557	3.400000000000002	0.0032426564222643446	3.63057414568474	8.094358156131776	4.034234857930201	4.0	4.5	3.5	0.7950000000000017	0.16666666666666818	0.31105536690083	-0.26086956521739135	6.800000000000004	0.006485312844528689	7.26114829136948	16.188716312263548	8.06846971586041	8.0	9.0	7.0	1.5900000000000034
191	1	1	1	1	S5_LOC_2_1_champagne_2	eI	2	0.4421882086167801	0.4971882086167801	0.05499999999999999	0.39	0.006007175239058567	50.4	0.0	92.0	87.0	-1.25	77.44	87.0	37.37337915368619	31.04023792254989	35.99724456926638	0.916666666666666	1.1304347826086958	0.6569668483795936	-0.003242656422264344	-5.223172149680529	0.0	-5.0	-5.0	-0.8599999999999994	-0.16666666666666818	-0.31105536690083	0.26086956521739135	-6.800000000000004	-0.006485312844528689	-7.26114829136948	-16.188716312263548	-8.06846971586041	-8.0	-9.0	-7.0	-1.5900000000000034	-0.08333333333333404	-0.155527683450415	0.1304347826086958	-3.400000000000002	-0.0032426564222643446	-3.63057414568474	-8.094358156131772	-4.034234857930208	-4.0	-4.5	-3.5	-0.7950000000000017
192	1	0	0	1	S6_LOC_3_3_octopus_1	Q	3	0.072312925170068	0.1423129251700681	0.0700000000000001	0.16	0.05197093668704566	69.3	0.0	98.0	94.0	0.0	78.75	94.0	65.9657636621146	63.20412571887219	50.614886346854874	1.4482758620689653	0.6	1.1056931831740715	0.026374311679443256	1.0647522929288868	22.0	18.0	18.0	3.6500000000000057	0.4482758620689654	-0.024187999511972036	-0.4	8.533333333333331	0.026374311679443253	13.54883361453414	13.053950018179094	8.876006109370827	18.333333333333332	18.333333333333332	18.666666666666668	4.109999999999999	0.724137931034482	-0.061232461835737606	-0.2250000000000001	12.099999999999994	0.038490908406642134	26.473581591767143	20.827220050261403	13.709001185078215	18.0	17.0	17.0	3.510000000000005
193	0	1	1	1	S6_LOC_3_3_octopus_1	V	3	0.352312925170068	0.3873129251700681	0.03500000000000009	0.22	0.013480028280403525	57.2	0.0	80.0	77.0	-3.39	75.24	77.0	39.492182070347454	42.37690566861079	36.90588516177666	0.7241379310344833	0.8250000000000001	1.166925645009809	-0.012116596727198878	-11.035247707071107	4.0	1.0	1.0	0.14000000000000057	-0.724137931034482	0.061232461835737606	0.2250000000000001	-12.099999999999994	-0.038490908406642134	-26.473581591767143	-20.827220050261403	-13.709001185078215	-18.0	-17.0	-17.0	-3.510000000000005	-0.10344827586206773	0.04990092513555888	-0.7499999999999999	1.4000000000000057	0.002141118225045492	-12.300662339931876	-2.49259004598553	-0.7899840420439546	19.0	21.0	22.0	5.309999999999988
194	0	2	2	1	S6_LOC_3_3_octopus_1	U	3	0.5023129251700681	0.5423129251700681	0.040000000000000036	0.42	0.011338910055358033	55.8	0.0	61.0	56.0	-5.75	69.93	55.0	51.79284441027933	44.86949571459632	37.695869203820614	0.827586206896551	1.575	1.1170247198742502	-0.01425771495224437	-12.435247707071113	-15.0	-20.0	-21.0	-5.1699999999999875	0.10344827586206773	-0.04990092513555888	0.7499999999999999	-1.4000000000000057	-0.002141118225045492	12.300662339931876	2.49259004598553	0.7899840420439546	-19.0	-21.0	-22.0	-5.309999999999988	-0.17241379310344884	-0.012856462811793312	0.575	-4.966666666666669	-0.014257714952244373	-0.6240856373011283	-5.280679986096779	-4.043011033663433	-18.666666666666668	-19.666666666666668	-20.333333333333332	-4.709999999999994
195	1	0	0	1	S1_LOC_2_2_armchair_2	Q	2	0.0853684807256236	0.1503684807256236	0.06499999999999999	0.24	0.02032951879881101	60.8	0.0	221.0	217.0	0.0	93.18	217.0	57.378296173408984	54.81795594464653	37.043411495322694	0.7878787878787873	0.9411764705882353	0.6015098557815652	0.0058631416135553945	0.6980076696555031	9.0	5.0	5.0	0.38000000000000966	-0.2121212121212127	-0.29247936486150516	-0.05882352941176472	3.099999999999998	0.0058631416135553945	3.885528457199186	8.704200401694791	-1.1378959341086627	-9.0	14.5	-11.0	1.2600000000000051	-0.4242424242424253	-0.5849587297230103	-0.11764705882352944	6.199999999999996	0.011726283227110789	7.771056914398372	17.40840080338959	-2.2757918682173184	-18.0	29.0	-22.0	2.5200000000000102
196	0	1	1	1	S1_LOC_2_2_armchair_2	E	2	0.4203684807256236	0.5203684807256237	0.10000000000000009	0.27	0.008603235571700223	54.6	5.28	239.0	188.0	1.72	90.66	239.0	49.60723925901061	37.40955514125694	39.31920336354001	1.2121212121212126	1.0588235294117647	1.1864685855045756	-0.0058631416135553945	-5.501992330344493	27.0	-24.0	27.0	-2.1400000000000006	0.4242424242424253	0.5849587297230103	0.11764705882352944	-6.199999999999996	-0.011726283227110789	-7.771056914398372	-17.40840080338959	2.2757918682173184	18.0	-29.0	22.0	-2.5200000000000102	0.2121212121212126	0.29247936486150516	0.05882352941176472	-3.099999999999998	-0.0058631416135553945	-3.885528457199186	-8.704200401694798	1.1378959341086556	9.0	-14.5	11.0	-1.2600000000000051
197	0	-1	-1	0	S3_LOC_4_2_navigation_2	{	4	0.14	0.25	0.10999999999999999	0.19	0.026916793743015838	63.47171507068894	0.0	86.94383254137013	86.10853241948472	0.0	77.13640990884447	0.0	57.84663091858392	57.143469106821534	54.444970133194666	1.4193548387096766	0.8539325842696629	1.2682772448339033	0.004276051262853246	1.130217770371317	0.9438325413701278	0.10853241948471748	-86.0	0.036409908844476035	0.4193548387096766	0.2579162152111103	-0.1460674157303371	2.1736294827348246	0.004276051262853247	10.408491440436059	7.1283943663892515	2.1408762584310637	21.06136996911202	22.123634745210712	-20.25	19.372580854221564	0.9032258064516119	0.43655143948128994	0.4494382022471909	0.25483882340832764	0.0027361280377109845	9.116644650649917	6.605372060305207	2.110227588785598	-4.642185206292169	-2.7225258581265877	0.0	-0.5324964008026853
198	0	-1	-1	0	S3_LOC_4_2_navigation_2	V	4	0.3	0.34	0.040000000000000036	0.09000000000000002	0.024180665705304853	63.21687624728061	0.0	91.5860177476623	88.8310582776113	0.0	77.66890630964716	0.0	48.729986267934	50.53809704651633	52.33474254440907	0.5161290322580647	0.404494382022472	0.8317258053526133	0.001539923225142261	0.8753789469629893	5.5860177476622965	2.831058277611305	-86.0	0.5689063096471614	-0.9032258064516119	-0.43655143948128994	-0.4494382022471909	-0.25483882340832764	-0.0027361280377109845	-9.116644650649917	-6.605372060305207	-2.110227588785598	4.642185206292169	2.7225258581265877	0.0	0.5324964008026853	-1.0322580645161294	-0.27798945759942884	-0.9887640449438202	-0.9831237527193935	-0.005184148816409939	9.319246160858988	2.393509205997752	-4.222430590186015	6.5860177476622965	7.831058277611305	-81.0	1.4189063096471557
199	1	2	2	0	S3_LOC_4_2_navigation_2	eI	4	0.4900283446712018	0.6100283446712019	0.1200000000000001	0.31	0.029364814521714792	64.2	0.0	85.0	81.0	-1.65	76.25	81.0	39.410740107075014	48.144587840518575	56.55717313459508	1.5483870967741942	1.3932584269662922	1.1097152629520421	0.0067240720415522	1.8585026996823828	-1.0	-5.0	-5.0	-0.8499999999999943	1.0322580645161294	0.27798945759942884	0.9887640449438202	0.9831237527193935	0.005184148816409939	-9.319246160858988	-2.393509205997752	4.222430590186015	-6.5860177476622965	-7.831058277611305	81.0	-1.4189063096471557	1.0322580645161294	0.27798945759942884	0.04494382022471943	9.896248966153102	0.019264118571099914	-4.354460511923477	3.910442872645852	10.677683447739476	85.0	81.0	81.0	76.25
200	0	-1	-1	0	S3_LOC_4_2_navigation_2	V	4	0.77	0.81	0.040000000000000036	0.29999999999999993	0.01010069595061488	54.3037510338469	0.0	0.0	0.0	0.0	0.0	0.0	43.76520061899849	44.23414496787272	45.87948968685561	0.5161290322580647	1.3483146067415728	0.8317258053526133	-0.012540046529547712	-8.03774626647072	-86.0	-86.0	-86.0	-77.1	-1.0322580645161294	-0.27798945759942884	-0.04494382022471943	-9.896248966153102	-0.019264118571099914	4.354460511923477	-3.910442872645852	-10.677683447739476	-85.0	-81.0	-81.0	-76.25	-0.4838709677419353	-0.17863522427017964	0.3483146067415728	-6.994334554107212	-0.01254004652954771	-3.672938859149369	-5.78092977255956	-6.424604187907995	-65.8824625722581	-63.98489767427401	-20.25	-57.7638290546229
201	0	0	0	1	S3_LOC_3_2_pajamas_2	V	3	0.1214512471655328	0.1414512471655329	0.0200000000000001	0.12	0.022855032928405475	61.8	0.0	104.0	100.0	0.0	79.83	99.0	51.755602470875715	51.29631780118136	47.93559625104003	0.19354838709677494	0.4556962025316455	0.311897177007231	0.004536223829896852	0.4853473419129273	17.0	13.0	12.0	2.530000000000001	-0.8064516129032251	-0.889242249451927	-0.5443037974683544	0.9333333333333325	0.004536223829896852	-0.5924868242175307	1.7072147785218093	3.5423605871703074	12.0	14.0	13.666666666666666	2.7633333333333305	-1.2580645161290311	-0.7963436863124029	-0.6455696202531644	-1.0	0.0006221378228118378	-4.476113950578075	-0.8366079821957086	-1.0212277934777347	11.0	12.0	12.0	2.219999999999999
202	1	1	1	1	S3_LOC_3_2_pajamas_2	Q	3	0.2814512471655329	0.431451247165533	0.15000000000000013	0.29	0.022232895105593637	62.8	0.0	93.0	88.0	-2.15	77.61	87.0	56.23171642145379	52.13292578337707	48.95682404451777	1.451612903225806	1.10126582278481	1.108240863319634	0.003914086007085014	1.4853473419129273	6.0	1.0	0.0	0.3100000000000023	1.2580645161290311	0.7963436863124029	0.6455696202531644	1.0	-0.0006221378228118378	4.476113950578075	0.8366079821957086	1.0212277934777347	-11.0	-12.0	-12.0	-2.219999999999999	0.09677419354838701	-1.0750393757309746	-0.3417721518987342	4.799999999999997	0.01236439584406688	7.174767428503571	6.794860299956845	12.669537348466385	14.0	18.0	17.0	3.8499999999999943
203	0	2	2	1	S3_LOC_3_2_pajamas_2	V	3	0.5114512471655329	0.651451247165533	0.14000000000000012	0.38	0.009868499261526758	58.0	0.0	79.0	70.0	-3.7	73.76	70.0	49.05694899295022	45.33806548342022	36.28728669605138	1.354838709677419	1.4430379746835442	2.1832802390506085	-0.008450309836981865	-3.31465265808707	-8.0	-17.0	-17.0	-3.539999999999992	-0.09677419354838701	1.0750393757309746	0.3417721518987342	-4.799999999999997	-0.01236439584406688	-7.174767428503571	-6.794860299956845	-12.669537348466385	-14.0	-18.0	-17.0	-3.8499999999999943	0.35483870967741904	0.9821408125914506	0.4430379746835442	-2.866666666666665	-0.008450309836981865	-3.2911403021430274	-4.251037539239327	-8.105948967818343	-13.0	-16.0	-15.333333333333334	-3.3066666666666626
